abk_bahnhof,Name Haltestelle,lat,lon
YVSS,Yverdon-les-Bains sous-station,46.76314113,6.632534118
EZGW,Etzgen West,47.57165837,8.110572479
MAUW,Menznau West,47.09068,8.023779998
WAL,Walenstadt,47.11987361,9.312981453
ZASN,Zürich Altstetten Nord (Abzw),47.38971446,8.499673792
MEDE,Meder (Verzw),47.61988831,8.663731366
ZK,Zollikon,47.3373346,8.569740626
LIES,Langwies ZH,47.29605,8.694389997
MAIF,Maiacher,47.32816999,8.631070001
REYM,Le Reymond,47.08707795,6.844072405
SGBR,St. Gallen Bruggen,47.40720285,9.329654928
OWTP,Oberwinterthur SA Pünten,47.52242561,8.772456495
SNT,Schneit,47.50358037,8.847436038
TALA,"Baar, Talacher",47.17662354,8.545171297
BUNO,Buchs SG Nord (Abzw),47.18461504,9.472958627
REFU,Umrichterwerk Regensdorf,47.45268892,8.450643928
ZSEL,Zürich Selnau,47.37223834,8.531724955
SHF,Zürich Schweighof,47.36494153,8.503531764
ZSAA,Zürich Saalsporthalle,47.35779537,8.521969145
ZUSZ,Zürich HB SZU,47.37739266,8.539357573
CHA,Chamoson-St-Pierre-de-Clages,46.18883638,7.241099047
ZLTU,Zürich Lettentunnel,47.36871194,8.548880417
ZBRU,Zürich Brunau,47.35164178,8.526235351
ZBZ,Zürich Binz,47.36276307,8.518297363
WAST,Walterswil-Striegel,47.31992357,7.963203602
TAO,Tanklager Otelfingen,47.46018927,8.404128003
SASW,Sargans Schleife West (Abzw),47.04011384,9.454174889
RUEW,Rüti ZH West (Abzw),47.26151145,8.850067535
ORDD,Oberrieden Dorf,47.27673179,8.577652788
ANHX,"Andeer, Heilbad",46.60507119,9.426829417
DTL,Dietlikon,47.42020206,8.619276405
NIDO,Nidelbad Ost (Abzw),47.30176716,8.554353934
KLO,Klosters Platz,46.86921,9.880939995
RTRB,"Rothrist, Brunnhalde",47.30018642,7.877417089
MEIB,Meilibach (Abzw),47.25119157,8.628075946
RBLA,RBL A-Gruppe,47.4136569,8.396364709
CHEX,Chemex,46.24362,6.930049994
KUES,Küsnacht ZH,47.31915663,8.580637817
SBSS,"Strengelbach, Sägetstrasse",47.28607824,7.925682231
SCBX,"Scuol, Belvédère",46.79720015,10.29866388
SKN,Sisikon Nord,46.95379212,8.620317792
OSS,Ossingen,47.61461396,8.724116552
HURW,Hürlistein West,47.42443338,8.649274073
ZLST,Zürich Langstrasse,47.38126103,8.528889565
SCHO,Schöfflisdorf-Oberweningen,47.49797136,8.411812302
VERU,Vernayaz usine,46.13392889,7.036249236
ZTRM,Zürich Riesbachtunnel Mitte,47.36234974,8.557538527
ZHUW,Zürich Unterwerk,47.38139675,8.522180799
ZULM,Zürich Ulmbergtunnel,47.36912656,8.527055456
OFDO,"Oftringen, Döbeligut",47.29687871,7.944991567
GEFC,Genève faisceau C,46.21579401,6.145252845
LGRN,"Lichtensteig, Rosengarten",47.31702923,9.085960176
ULR,Ulrichen,46.50501821,8.308820615
HEI,Heiden,47.44599774,9.536488706
DAW,Davos Wolfgang,46.83196,9.854549993
ZGO,Zug Oberwil,47.14768364,8.509940517
BAAL,Baar Lindenpark,47.18313669,8.51705846
ZEZ,Zernez,46.69767,10.08994001
GEPO,Genève Poste 1,46.21757709,6.14436532
ZWBT,Zürich Weinbergtunnel,47.38993773,8.537878391
SAUW,Sargans Unterwerk,47.03998011,9.453275211
GAMP,"Susten, Gampinen",46.30414595,7.655470129
TRET,Le Trétien,46.10231763,6.997726221
ZLET,Zürich Letten,47.38725401,8.533331516
LITT,Litti (Baar),47.20890194,8.535797025
RSTH,Rigi Staffelhöhe,47.04809448,8.464500447
NRRB,Niederrickenbach Station,46.9281237,8.395935837
STRK,"Strengelbach, Kreuzplatz",47.27873506,7.928642032
RTOB,"Rothrist, Oberwil",47.29821673,7.870221474
SAUT,Tunnel du Saut-de-Mouton,46.20730363,6.119753598
SATS,"Sattel, Talstation",47.0783384,8.633822331
SZNB,"Schwyz, Nietenbach",47.02319688,8.639447947
AGRU,"Adliswil, Grundstrasse",47.31295017,8.530049591
RAFL,"Buchs SG, Flösweg",47.15788485,9.477963998
GRBA,Grubisbalm,47.02621058,8.483131484
SCTA,Scuol-Tarasp,46.79377,10.28621999
CURT,Li Curt,46.31119,10.0632
ZOES,Zürich Oerlikon Süd (Abzw),47.40660405,8.53689168
WRB,Winterthur GB,47.49406467,8.718749054
ZIMT,Zimmerbergtunnel Mitte,47.35928359,8.532057073
ZIBT,Zimmerberg Basistunnel,47.35442621,8.523472661
HIGT,Zürich Hirschengrabentunnel Mi,47.36865167,8.539200427
GEFB,Genève faisceau B,46.21577781,6.144270246
GEAF,Genève-Aéroport (cul-de-sac),46.23526662,6.115777218
WHW,Wolhusen Weid,47.06554488,8.069166749
BUEH,Bühler,47.37297498,9.421091318
ILLS,"Illarsaz, Sauges",46.3188844,6.926126401
RTHF,"Rüthi (Rheintal),Feffetstrasse",47.29070769,9.539627018
NHBH,Neuhaus bei Hinteregg,47.31278271,8.67402971
EGG,Egg,47.30149999,8.689609998
WLTK,Waltikon,47.33679,8.617019996
OEBT,Ölberg-Tunnel Brunnen (SZ),46.9629135,8.616050507
LSTN,Liestal Nord (Abzw),47.48788226,7.726230956
UR,Urnäsch,47.31783095,9.28546302
GESE,Genève-Sécheron,46.22244031,6.14456115
SGCG,St-Gingolph (Suisse) (lac),46.39339083,6.805886084
VAU,Vaumarcus,46.87764317,6.757579222
ZULQ,Zürich Limmatquai Verl. Km-Axe,47.37784373,8.541442427
ZBTZ,Zürichbergtunnel II,47.36590971,8.555514256
WWE,Winterthur West (Abzw),47.49245206,8.717302397
ZHW,Zürich Hauptwerkstätte,47.38811901,8.502369002
OBGE,Obergesteln,46.51328798,8.326134034
FUER,Fürgangen-Bellwald Talstation,46.41189743,8.152316823
HRD,Hard Käferberg (Abzw),47.39152853,8.511446509
ZAFA,Zürich Affoltern (Abzw),47.42431589,8.495743516
ETWI,"Ebnat, Wier",47.26197996,9.129432875
MADU,Madulain,46.58708,9.938349994
CHVS,Chavornay Sud (bif),46.70884617,6.567864587
INK,Inkwil,47.19652276,7.681406567
FRNP,Frutigen Nordportal (Abzw),46.57770124,7.648758909
WAS,Wassen,46.70164135,8.597026143
GU,Gurtnellen,46.72935351,8.622476183
CLASS,Claro Schutzstrecke,46.24492453,9.025586286
ALTL,Altdorf Telldenkmal,46.88168284,8.644056649
ATGN,Abzweig ATG Nord,46.83459022,8.644588605
OLAA,Olten Gebäude Aarepark,47.34874834,7.90710378
AV,Avenches,46.8846016,7.040925324
RIV,Rivaz,46.47420774,6.784594983
EW,Etzwilen,47.66114468,8.818617345
TRAI,Tunnel de la Raisse,46.85964613,6.741469731
CRDB,Crêt-d'y-Bau,46.43515,6.955370001
LBSE,Lenzburg Seetal,47.39060721,8.171049966
NAEN,Nänikon-Greifensee,47.36936292,8.686413623
BIYX,"Bitsch, Bahnhof",46.33589027,8.015778237
CHMO,La Chèvrerie-Monteret,46.44848,6.183509997
LTE,Lausanne-Triage Est,46.5356833,6.553474271
RENS,Rennaz Step,46.36872272,6.924472289
VVO,Vevey Ouest (bif),46.46763028,6.836117178
BATU,Bärschwiltunnel,47.4020215,7.464880675
FGGT,Galleria Freggio,46.49529276,8.754894412
NAXT,Naxbergtunnel,46.68981158,8.587790642
ZGRT,Zgraggentaltunnel,46.75460175,8.643833875
SULT,Sulzeggtunnel,46.91874693,8.62256715
CHSN,Chiasso Smistamento Nord (bif),45.84139192,9.004359172
BALN,Balerna Nord,45.84678785,9.008009024
TKLL,Léchelles Tanklager (embr),46.83071278,7.040131074
INKT,Inkwil Wolfachertunnel,47.19682155,7.686089687
TRIP,"Trimbach, Zentrum",47.3614617,7.899352256
VIBS,"Visp, Bahnhof Süd",46.29358432,7.881518946
DIEN,Dieni,46.66993163,8.742865
BUGN,Bugnei,46.68234743,8.786466785
LSFL,Lausanne-Flon,46.52079999,6.630339997
RAKW,Rupperswil-Auenstein Kraftwerk,47.41166217,8.114782799
CABM,Chamby-Musée,46.4538217,6.912404583
FCKS,Frick Süd (Spw),47.49934292,8.01959482
CHLX,En Châlex,46.30428,6.968059995
CAIO,Campascio,46.24467,10.13169001
HOSW,Hospental West,46.62086675,8.569374162
CGE,Montreux-Collège,46.4361,6.91271
CHER,Chernex,46.44592,6.910080006
GOT,La Gottaz,46.50654999,6.48446
ISLE,L'Isle,46.61726999,6.411180004
ECLS,Eclépens sud,46.64969998,6.551540036
COLD,Colondalles,46.44315,6.904490005
CASN,Castione Nord (c bin),46.2369551,9.035748545
OENT,Oenzbergtunnel NBS,47.18164648,7.655201241
BALS,Balerna Sottocentrale,45.84767275,9.003270911
CHP,Yverdon-Champ Pittet,46.78214959,6.662320118
FLLE,Les Fontanelles,46.34313,7.045450002
FACO,Faido cunicolo di acc. ovest,46.48700975,8.778521402
ASSW,Amsteg Kabelstollen West,46.76653887,8.674388004
FYDM,Foyer Dents-du-Midi,46.25639,7.029840006
ROL,Rolle,46.46274582,6.336403808
YVTR,Yverdon-les-Bains Ste. Croix,46.78518351,6.634155148
NZ,Niederlenz,47.4027767,8.176393071
BEDR,Bedrettostollen,46.51495612,8.472116576
AEGW,Aegerten West RL 17,47.25324888,7.817438848
CHCIM,Chiasso Smistamento Cimitero,45.83722002,9.018547397
STRT,Strättli,46.59107885,7.987833739
TRAN,Trimbach Rankwoog,47.36856594,7.913036828
SUZA,St. Urban Ziegelei Ausweiche,47.22627123,7.83688228
MALY,"Lausanne, Malley",46.52413645,6.602563446
MATZ,Matzingen,47.52047441,8.932757441
VISZ,"Visp, Sportplatz",46.2955737,7.874215604
RASH,"Raron, Schulhaus",46.30804087,7.800272761
ALPO,"Altbüron, Post",47.18100619,7.879752299
DOR,Dornach-Arlesheim,47.48861984,7.611118942
ALTA,Altanca (funicolare),46.52045829,8.670181423
BLK4,Blindleistungskompensator 4,46.6811869,7.656364411
SIET,Sierre/Siders (saut km),46.30346818,7.557843689
OTH,Othmarsingen,47.40743351,8.214805494
PIOR,Piora,46.52727294,8.672291703
ROSC,Roggwil Schmitten,47.23762,7.815920003
SCHR,Schilthorn,46.55725859,7.835253701
OSFT,Osogna Fabbricato tecnico,46.32116674,8.983477102
AEOW,Aeschi SO Oenzbergtunnel West,47.17914134,7.662328124
LZBQ,Luzern Bahnhofquai,47.05116884,8.310160297
AB,Ausserberg,46.31234824,7.844167028
JOCL,La Joy-Clinique,46.44635,6.216759997
LONA,Lonay A (bif),46.52361246,6.521015279
DKRB,Däniken RB,47.35342027,7.971285414
BASM,Balerna per Smistamento (bif),45.84915266,9.000003311
LEYG,Leysin-Grand-Hôtel,46.34555,7.006429997
VVM,Vevey-Marché (lac),46.45873703,6.840632594
SPCG,St-Prex (lac),46.47874897,6.461906971
DU,Dulliken,47.35427614,7.946501331
RULI,Rütli,46.97054932,8.593245094
BOZS,Bözberg Zugangsstollen Süd,47.45785346,8.128974754
CERI,"Ecublens VD, Cerisaie",46.52774966,6.56654705
LTY,Lutry,46.50378677,6.690609437
STZH,"Steg VS, Zanellahaus",46.31042473,7.745299649
BRT,Bretonnières,46.71505533,6.474732504
AIGH,Aigle-Hôpital,46.31047,6.966050003
EYSI,Eysins (embr),46.38139824,6.204014873
ROSI,Rossinière,46.46481,7.083240002
MARA,Le Marais,46.52747,6.462590001
VIAB,Villars-Bozon,46.61046,6.402360001
DISB,Disentis Betriebsgrz. MGB/RhB,46.70451228,8.85351935
LARF,"Langnau bei Reiden, Feld",47.23506717,7.961072838
HEU,Heustrich-Emdthal,46.65221197,7.684757661
GOEM,Göschenen MG Bahn,46.66562346,8.588573994
MOTA,Morteratsch,46.45072,9.940409995
LZBH,"Luzern, Bahnhof",47.0507544,8.310245694
LZVS,Verkehrshaus-Lido,47.05112335,8.334771523
GUET,Güttingen,47.60875297,9.292243051
BLSW,"Berlingen, Seestrasse/Werft",47.67427434,9.021832793
ARVE,Arveyes,46.29125,7.062689998
VVFU,Vevey-Funi,46.4682767,6.83544329
AIGD,Aigle-Dépôt,46.31828999,6.975370001
HERS,Hersiwil West,47.16317662,7.626402724
KOPO,Koppigen Ost,47.13299677,7.604311744
STHB,"Steg VS, Hallenbad",46.31533031,7.754077457
RUER,Rueras,46.67822768,8.754907844
SWAL,Schinznach Wallbach,47.46342485,8.156635715
BIRR,Birr,47.4358467,8.217664818
DKC,Däniken Cargo,47.35341743,7.971271131
LS,Lausanne,46.51679184,6.629092303
DMSP,"Disentis/Mustér, staziun/posta",46.70513198,8.85499917
SBAD,Schinznach Bad,47.45178516,8.166948608
CORX,Corseaux,46.47166515,6.835737255
GRSP,Grubi (Spw),46.52967514,7.670789398
ASGR,Amsteg Grund (Agl),46.7802916,8.669526527
GOND,Gondiswil,47.12818073,7.883957036
ROMU,Roggwil Mumenthal,47.23665411,7.794698663
CRA,Crans VD,46.35874979,6.212464218
FRIT,Friedentaltunnel,47.06116166,8.288720714
CABY,Chamby,46.44918,6.913500003
CAMO,Camorino (dira),46.15497728,8.986866718
GIDI,Giustizia (dira),46.32352627,8.982198423
GOTN,Gotthard Nord (Spw),46.62161848,8.592857275
FRWB,Frutigen West BZ Alptransit,46.58787036,7.649714109
INGA,In Gassen (Verzw),46.59837601,7.932455445
SBBF,"Steckborn, Bahnhof",47.66465957,8.980985884
BUHA,Buchhalde (Spw),47.49994127,8.047338039
DWIL,Daiwil,47.09698552,8.016802303
ESFU,Eglisau Frequenzumrichter,47.57520004,8.472808702
BREG,Bremgarten,47.35151771,8.346487413
BGFQ,"Bütschwil, Gemeindehaus",47.35670781,9.073428234
SGAW,"St. Gallen, Altenwegen",47.41008359,9.313406473
BUB,Bubikon,47.27084101,8.822714839
ZWD,Zweidlen,47.57044816,8.467918937
PALV,Palézieux-Village,46.5571132,6.828874525
LZSE,Luzern Seeverlad,47.04602785,8.318862645
CHAB,Le Châble VS,46.07934236,7.214860165
LAL,Lally,46.47921,6.914029995
MELI,Matteli (B),46.90184012,9.828321506
LGHF,"Lichtensteig, Hof",47.3269363,9.085816308
RG,Reichenburg,47.17269822,8.982322645
WAVU,Waltensburg/Vuorz,46.76955999,9.120150005
CHAC,Chardonney-Château,46.5347,6.432560003
PASE,Pampigny-Sévery,46.57698,6.432169999
LQ,Landquart,46.96744043,9.554044692
HEDN,Hedingen Nord (Abzw),47.30827316,8.450023331
SATK,"Sattel, Krone",47.08080816,8.634219811
ACK,Ackersand,46.24242831,7.87484561
TUS,Tusinge,46.47385,6.896250001
VV,Vevey,46.46300181,6.843445598
TSSE,Tschamut-Selva,46.65674442,8.709084194
SGAN,"St. Gallen, Ahorn",47.41268712,9.351072922
ZAS,Zürich Altstetten,47.39148307,8.48896265
SGBI,St. Gallen Birnbäumen,47.42583344,9.392981858
LK,Leuk,46.31157951,7.644936503
RZ,Rafz,47.6037968,8.543451412
LZGB,Luzern Cargo,47.0476,8.313120004
SIB,Siebnen-Wangen,47.1826707,8.900713604
TAPI,Taillepied (diag),46.50584037,6.681905508
CHEV,Les Chevalleyres,46.47559,6.898119996
VIO,Vionnaz,46.31503284,6.916202967
SGMG,"St. Gallen, Mühlegg",47.41948847,9.379684504
LZGE,Luzern Cargo Gleisende,47.04891431,8.314038269
LNTW,Neustadttunnel West (Vzw),47.04821326,8.29889934
SIO,Sion,46.2275532,7.359197035
UPRI,Union-Prilly,46.53472,6.609849996
COLB,Col-de-Bretaye,46.32193,7.073609994
GEAP,Genève-Aéroport,46.23253853,6.111985573
WOBF,"Wolhusen, Bahnhof",47.05573756,8.079379319
DAL,Dallenwil,46.93378066,8.391962551
MUS,"Müstair, posta",46.626156,10.44595874
ORCC,Oron-le-Châtel-Pont,46.57598022,6.838955386
PALY,Palézieux [voie 11-12],46.54175314,6.837653608
STEG,"Steg VS, Kirche",46.31510719,7.746883894
MOTU,Mumpé Tujetsch,46.68211729,8.82655853
BRGH,"Bronschhofen, Gemeindehaus",47.47563397,9.03640552
FIED,Fiesch Feriendorf,46.39732522,8.130772228
CIN,Cinuos-chel-Brail,46.63853,10.02192
VISA,Vispesand,46.28839278,7.879962737
SEDT,Sedrun Ost,46.68255403,8.778636064
LLA,La Lance (diag),46.85953871,6.741350396
BER,Berlingen,47.67321379,9.022022963
TINE,La Tine,46.46717,7.046570001
REID,Reiden,47.24146837,7.968774386
VILO,"Visp, Lonzawerke",46.29497938,7.885916768
SDO,Schinznach Dorf,47.45709461,8.130778802
SAAS,Saas im Prättigau,46.90764999,9.809949996
BRTD,Brüttenertunnel Ber. Dietlikon,47.43090201,8.634466097
KUPO,"Küngoldingen, Post",47.3037827,7.943827233
HADP,"Hauptwil, Dorfplatz",47.47927227,9.251007315
LSV,Lausanne Villard (Prot.),46.51872388,6.619289571
RDFS,"Reiden, Friedmattstrasse",47.2467482,7.967699054
RTRR,"Rothrist, Rössli",47.3054099,7.89945224
MABO,Martigny-Bourg,46.09303993,7.069735763
GEVO,Genève Voie-Creuse,46.21711,6.144410006
OWTO,Oberwinterthur Ost,47.51187999,8.764199995
TRUD,"Trübbach, Dornau",47.07645859,9.483074289
NEFD,Neuchâtel Cargo,46.99891999,6.941619997
LOCY,Le Locle [voie 3],47.05791632,6.745941666
LQRH,Landquart [Gleis 5-8],46.96728517,9.554587228
FUWEF,Effretikon fUW,47.42050731,8.67627911
NESE,Neuchâtel-Serrières,46.98396233,6.903362684
MTLN,Marthalen Nord,47.63509,8.65294
DARA,Davos Glaris ARA Barriere,46.75794,9.789640004
SPSO,"Speicherschwendi, Sonne",47.42752178,9.444543514
WSFU,Wallisellen Furt (Vzw),47.4108311,8.607259182
SGBF,St. Gallen Bruggen Funkraum,47.41792689,9.364397161
ZSIL,Zürich HB Passage Sihlquai,47.3795,8.53622
NGIC,Niederglatt ICF,47.47863588,8.494534609
VMG,Villmergen Gleisende,47.34999,8.253369997
MIFSS,Muri fakultative Schutzstrecke,47.28417299,8.331569573
ZIMS,Zimmerbergtunnel Süd,47.35467817,8.532995113
ZLOO,Zürich HB Löwenstrasse Ost,47.36865179,8.539187189
RWXY,"Rickenbach bei Wil, Pünt",47.45085438,9.04654696
SATT,Sattel,47.08161916,8.633943354
ZAFH,Zürich Altstetten Farbhof,47.39175,8.479450005
WAND,Wattwil Nord,47.30671,9.080550002
RUCK,Ruckhalde,47.41422436,9.359823007
LIAS,Liestal Adlertunnel Süd,47.49400362,7.718229061
BLIO,Blitzingen Ost,46.4476874,8.209451489
BUTG,Buchs SG Technikgebäude,47.16556624,9.4699847
OFI,Otelfingen Industrie,47.45610269,8.398206387
ZALT,Zizers Altlöser,46.93852999,9.559119997
WIWE,Wil West,47.46038,9.025970003
ZOEB,Zürich Oerlikon Bahnmeistergeb,47.41293797,8.547311032
ZOEO,Zürich Oerlikon Perron Unt Ost,47.41284364,8.545891169
LSSS,Liestal Süd (Spw),47.47647582,7.746075465
CFUN,La Chaux-de-Fonds [voie 1],47.098649,6.825605999
CX,Challex,46.18494468,7.283696228
OFGI,"Oftringen, Gilam",47.30349823,7.936842698
CFDX,La Chaux-de-Fonds [voie 2],47.09857041,6.825689769
LZSR,Luzern Schulungsräume,47.40065612,8.312842065
ZAUB,Zürich Aubrugg,47.41035907,8.569319956
BRWA,Bruggwaldtunnel (Abzw),47.44579135,9.397283614
ZZOP,Zürich Zollstrasse Parkhaus,47.38151658,8.529520167
BORR,Borrweg,47.36420342,8.51181536
ZSKM,Zürich Selnau (Km-Sprung),47.37074446,8.531231843
ZTKS,Zürich Käferbergtunnel Süd,47.39525032,8.513388364
ZASW,Zürich-Alt WestLink Plaza,47.39204354,8.490421138
WOTU,Wolhusentunnel,47.05636548,8.071581535
TRUP,"Trübbach, Post",47.07246356,9.480217647
LGRG,Lampenberg-Ramlinsburg,47.44251,7.761210005
BEZ,Beznau (Agl),47.56082419,8.251975329
TRIG,Tunnel Rive gauche,46.18280218,6.152210887
TCBT,Tunnel Chêne-Bougeries-Tônex,46.19803657,6.189280876
MOYT,Tunnel des Moyats,46.95447392,6.758773528
SUWS,Suhr WSB,47.37109744,8.082196617
MEGL,Menziken Gleisende,47.240138,8.189722571
GRAF,Grafenort,46.87059718,8.372423757
GEMG,Kreuzungsstation Geren,46.5321337,8.414375362
HGW,Hergiswil NW,46.98261793,8.310182802
BIB,Biberbrugg,47.15637864,8.722714713
WOOB,Wohlen Oberdorf,47.34693344,8.286277797
KRU,Krummenau,47.24883506,9.16815469
GRAO,Gränichen Oberdorf,47.35653885,8.106482822
BLN,Bleien Liebegg,47.34352729,8.11354569
KABO,Kaltenboden (Agl),47.16855257,8.723718236
BAET,Bäretswil Tobel (Agl),47.33490189,8.844565068
ZUFI,Zufikon,47.3525827,8.354679428
OMUH,Obermuhen,47.32940315,8.054480315
ME,Menziken,47.24092222,8.189318778
REI,Reinach AG,47.25006233,8.184534661
ZETZ,Zetzwil,47.28222273,8.153250345
GLUR,Gluringen,46.46278231,8.233906714
GES,Geschinen,46.49165334,8.282105762
FWBA,"Flims Waldhaus, Caumasee",46.82592501,9.28872318
RECW,Reckingen West,46.46531438,8.24036931
DLN,Delle Nord,47.52652159,6.998573513
TU,Turbenthal,47.43738455,8.843819889
RN,Rikon,47.44500982,8.796332149
RK,Rotkreuz,47.14176417,8.430495264
GMT,Gruemet (Abzw),47.42681033,8.268684487
GELN,Gellert Nord (Abzw),47.55682252,7.615281283
GDO,Arth-Goldau Ost (Abzw),47.04866794,8.555349224
BSOS,Basel SBB RB II Ost (Abzw),47.52646974,7.673819773
BSO,Basel SBB Ost (Abzw),47.54493637,7.59561995
BRBT,Basel SBB RB Gr T,47.5312471,7.661212285
BDO,Baden Oberstadt,47.4696307,8.304294299
BW,Beinwil am See,47.26721986,8.202235545
FISH,Fischerhölzli,47.67406556,8.604459959
CHEF,Chêne-Bourg-Frontière,46.19392541,6.212810311
VIGN,Vigna,46.77642439,9.420800928
ISTU,Iselle portail tunnel,46.20768431,8.200554455
DMTE,Delémont Est,47.36275855,7.354671284
WOET,Wöschnau Tunnel,47.38793619,8.03831908
STN,Steinen,47.04766864,8.607449314
GD,Arth-Goldau,47.04904488,8.549446301
ARD,Ardon,46.20859417,7.270946772
MUST,Mühlehorn Stutztunnel,47.11576791,9.182740652
NHFT,Neuhausen Fischerhölzli Tunnel,47.67671287,8.607151502
DUGN,Duggingen Nord (Ausw),47.45624742,7.607558164
TIEF,Tiefenwinkel (Verzw),47.11571117,9.189020476
SBLB,St-Blaise-Lac,47.0121043,6.984686471
BSPB,Basel Passarellen,47.54505829,7.595588123
MUUW,Muttenz Unterwerk,47.53461324,7.643911783
TRUE,Trübbach Süd,47.07158307,9.480345602
SEV,Sevelen,47.12537477,9.493835272
BRAG,Bad Ragaz,47.01030948,9.505224978
VU,Vufflens-la-Ville,46.57624498,6.5307676
RKUW,Rotkreuz Unterwerk,47.14509908,8.440556351
WCHO,Walchwil Hörndli,47.10846112,8.504777635
LBA,Les Bayards,46.90874025,6.523739557
BDR,Boudry,46.95945709,6.835047624
BV,Bevaix,46.92969623,6.811680268
CEL,Céligny,46.34797459,6.200087173
CHY,Chambésy,46.24094486,6.147304321
VEN,Vengeron (diag),46.24610357,6.14735976
BSMB,Basel Margrethenbrücke,47.54823892,7.584160023
RBGR,Rothenburg Riffig,47.08093593,8.26749021
RBGA,Rothenburg Adligen,47.09261514,8.284346032
MAL,Malters,47.03858422,8.181971952
WST,Werthenstein,47.05702514,8.101863242
ZIM,Zimeysa,46.22123959,6.065985349
STS,Stein-Säckingen,47.54160826,7.948842873
RFAU,Rheinfelden Augarten,47.54587823,7.768031874
KOLM,Kollermühle (Abzw),47.18105777,8.483873288
ABOW,Aarburg-Oftringen West (Abzw),47.31364692,7.906871811
OPT,Opfikontunnel II,47.43042047,8.562614349
ZBUW,Ziegelbrücke Unterwerk,47.13348996,9.065071319
WZUW,Wetzikon Unterwerk,47.3101384,8.798893588
AZO,Alter Zoll,47.36858086,9.522038651
SCEA,Schachen (Gais),47.36155054,9.477364111
HIRS,Hirschberg,47.33138255,9.422856868
BRBJ,Basel SBB RB Gr J,47.53372002,7.648969999
BX,Buix,47.47933326,7.029967264
BRUW,Brig Unterwerk,46.31244723,7.963952004
HATU,Hauenstein Basistunnel HBT,47.4413291,7.89081546
OPIT,Opfikontunnel I Station,47.43068567,8.561241335
WERT,Werthensteintunnel,47.05630853,8.099274478
MELH,Mellingen Heitersberg,47.42807509,8.276363251
TRO,Trogen,47.40726452,9.461413754
SPEI,Speicher,47.41099893,9.442714862
RBL,Zürich RB Limmattal,47.42284416,8.377312161
WK,Weiach-Kaiserstuhl,47.56365341,8.425540725
BSDH,Basel Dreispitz,47.53743606,7.60959592
GLO,Glovelier,47.33520952,7.209312768
GREL,Grellingen,47.4412949,7.591988355
CRD,Courrendlin,47.3382749,7.368892739
CHZ,Choindez,47.32401817,7.37585466
SOMX,Sommerau Station,47.43909373,7.851145323
CORI,Cornaux industrie,47.03783604,7.030749908
RUED,Rüdlen,47.40163715,9.287659774
HN,Horn,47.49317998,9.463387883
BSFR,Basel Grenze (FR),47.5775602,7.567595083
BSGB,Basel SBB GB,47.54235746,7.608832293
RLG,Rümlingen,47.42537925,7.850541943
GKD,Gelterkinden,47.46589372,7.847667222
PR,Pratteln,47.52266863,7.690817304
MU,Muttenz,47.53359121,7.647894427
ABOT,Aarburgertunnel,47.32375206,7.905006162
UNKW,Unteraa Kraftwerk,46.82223253,8.175049338
MUOS,Muttenz Ost (Abzw),47.53075235,7.656897496
WILE,Herisau Wilen,47.37567822,9.279256206
RUET,Rüti GL,46.93454597,9.013038982
DSB,Diesbach-Betschwanden,46.94618081,9.024373382
SCHD,Schwanden GL,46.99685224,9.077465724
MIT,Mitlödi,47.01013161,9.08121194
NET,Netstal,47.06452902,9.059435906
NAEF,Näfels-Mollis,47.09871927,9.069956935
FRB,Freienbach SBB,47.20731071,8.7562186
BSJH,Basel St. Johann Hafen,47.57072012,7.583483493
BS,Basel SBB,47.54741206,7.58956279
WASE,Wasserauen Gleisende,47.28424875,9.427376975
CTMU,Courtemaîche sous-station,47.45598056,7.055555994
